Designator,Mid X,Mid Y,Layer,Rotation
R609,123.466mm,19.119mm,Top,180.0
R610,119.785mm,24.775mm,Top,180.0
R611,119.785mm,25.825mm,Top,0.0
R612,119.785mm,26.875mm,Top,180.0
R613,122.67mm,17.075mm,Top,90.0
R614,121.67mm,16.875mm,Top,90.0
R615,122.22mm,15.075mm,Top,180.0
R616,120.235mm,15.125mm,Top,180.0
R617,136.905mm,14.775mm,Top,180.0
R618,130.42mm,24.825mm,Top,270.0
R619,126.0695mm,26.0405mm,Top,0.0
R620,128.038mm,26.0405mm,Top,0.0
R621,128.52mm,14.775mm,Top,180.0
R622,118.92mm,16.575mm,Top,270.0
R623,129.435mm,24.58mm,Top,90.0
R624,130.42mm,14.775mm,Top,0.0
R625,142.57mm,23.525mm,Top,180.0
R626,132.102mm,26.485mm,Top,0.0
R627,138.955mm,27.725mm,Top,180.0
R628,142.37745mm,18.76505mm,Top,90.0
U600,124.99mm,22.675mm,Top,90.0
U601,125.37mm,16.075mm,Top,180.0
U602,136.07mm,20.525mm,Top,270.0
U603,144.935mm,16.549mm,Top,90.0
U604,145.062mm,21.2226mm,Top,180.0
